0,1,2,3,4,5,6,7,8,9,10,11,12,13
34.52135938219726,1.636433060280979,0.1721714450977742,2.7292394880205388e-15,0.5260859224945307,0.0443822392262518,0.2423050463572144,0.2196966926753521,2.0415681470185518e-16,0.0046530626714229,0.0015964995883405,0.0354729367420077,0.5663514817133546,1.950555806979537e-05
49.50077039189637,2.3108607456088066,0.225102623226121,1.288088209927082e-15,1.3977528400719166,0.093805319070816,0.1075680390372872,0.5480415584519506,4.318317040801048e-16,1.822152404114604,0.0008462228178977,0.0109401697292923,2.4569454565644264,2.6289269421249628e-05
58.273218562826514,2.3108607456088066,0.225102623226121,1.288088209927082e-15,1.3977528400719166,0.0799744254909455,0.1075680390372872,0.5480415584519506,4.318317040801048e-16,1.822152404114604,0.0008462228178977,0.0109401697292923,2.4569454565644264,2.6289269421249628e-05
10.001933192834258,1.0432892302051189,0.2410948413889855,4.0605141129344705e-15,1.1710354071110487,0.0130422272719442,0.3294119350984693,0.1589622650668025,1.7580814138054847e-16,1.7452892195433378,0.0014606529716402,0.0298333982750773,2.7021042639389634,3.129585925489664e-05
35.63544791191816,2.8000063551589847,0.2063386272639036,2.9013367239385842e-15,0.7825513184070587,0.0933628235943615,0.3294119350984693,0.0053019735962152,8.398321643471718e-17,0.1410584803670644,0.0015395255144685,0.0009805707260966,2.7021042639389634,4.700514832511544e-05
31.21924846433103,2.3342272117733955,0.1646410448011011,5.097058335319161e-15,0.2702474668622017,0.0368806668557226,0.7720450234785676,0.3976949047297239,4.98397209495306e-16,1.1329903062433004,0.0005110514089465,0.0187331816926598,0.1754398858174681,8.787980768829585e-06
56.96527603082359,2.3342272117733955,0.1646410448011011,5.097058335319161e-15,0.2702474668622017,0.0368806668557226,0.7720450234785676,0.3976949047297239,4.98397209495306e-16,1.1329903062433004,0.0005110514089465,0.0187331816926598,2.305881232023239,8.787980768829585e-06
12.471524104475977,3.390290567651391,0.1142791793681681,7.948241438716649e-16,1.20266448892653,0.0707715114578604,0.3511510438844561,0.4833638578653336,1.6648187823593616e-16,0.7390211261808872,0.0011583077069371,0.0043637320771813,1.6783877704292536,8.201057920232416e-05
53.39003856293857,1.0924240918830035,0.0979671459645032,1.9618483632802967e-15,0.1276526544243097,0.0524289272725582,0.3451103554293513,0.0502650263532996,2.957586580887437e-16,1.416723806411028,0.0011988396700471,0.0146965857222676,1.0616956315934658,7.72825138643384e-05
26.295751556754112,1.0924240918830035,0.0384361227042973,3.922521214932203e-15,0.5842905286699533,0.0521179974079132,0.2577178185433149,0.6313457649946213,2.0179520733654498e-17,1.416723806411028,0.0003899831492453,0.0078187904506921,2.324794373475015,2.471821401268244e-05
