0,1,2,3,4,5,6,7,8,9,10,11,12,13
11.90365007147193,1.813139183446765,0.1520652982871979,3.6161165479570616e-15,1.4097225349396467,0.0842550315894186,0.495001379698515,0.7480536372959614,3.318488951772452e-17,1.974853914231062,0.000354799978435,0.0109617222100496,1.1488150293007493,3.366126697510481e-05
19.69913792796433,1.9831817215308547,0.1837252313271165,3.934146037325263e-15,1.9541517980396748,0.0733413573354482,0.1125468461960554,0.1928229071944952,2.406679792329669e-16,1.4005412738770249,0.0019395553227514,0.0301767482981085,0.855453634634614,9.545649169012904e-05
57.93552313931286,3.991272661834955,0.0685012633912265,2.3167661782354115e-15,0.1178695373237133,0.0238154223188757,0.2259437797218561,0.7326203786209226,3.692016514018177e-16,0.4010599087923765,0.0015449937321245,0.033787958137691,2.6693238615989685,5.688630323857069e-05
57.93552313931286,3.991272661834955,0.0685012633912265,2.3167661782354115e-15,0.1178695373237133,0.0238154223188757,0.2259437797218561,0.7326203786209226,3.692016514018177e-16,0.4010599087923765,0.0019395553227514,0.033787958137691,0.855453634634614,5.688630323857069e-05
28.174875574186444,3.11128250323236,0.0045440481044352,8.515431974083184e-16,1.451448930427432,0.0553221905604004,0.719167268909514,0.4221939497068525,1.2243774421513082e-16,1.87999507971108,0.0013375483490526,0.0294816834852099,2.750988107174635,2.9553130827844143e-05
36.23957367613912,1.269635579548776,0.0045440481044352,4.509744158014655e-15,0.5755468644201756,0.0553221905604004,0.8501633962243795,0.589544731117785,2.506883578374982e-16,1.3778697978705168,0.0009699197635054,0.0265019607916474,0.1364396307617426,9.982147347182036e-05
36.23957367613912,1.269635579548776,0.0605200289282947,4.509744158014655e-15,0.5755468644201756,0.0553221905604004,0.8501633962243795,0.589544731117785,2.506883578374982e-16,1.3778697978705168,0.0013375483490526,0.0265019607916474,0.1364396307617426,9.982147347182036e-05
36.23957367613912,1.269635579548776,0.0605200289282947,4.509744158014655e-15,0.5755468644201756,0.0553221905604004,0.8501633962243795,0.589544731117785,2.506883578374982e-16,1.3778697978705168,0.0009699197635054,0.0265019607916474,2.750988107174635,9.982147347182036e-05
46.53322518803179,1.1226251758635044,0.2294256219174713,5.375663515180349e-15,0.0907894764095544,0.022843771148473,0.2365607162564993,0.5210116301104427,3.2237132526934153e-16,0.7099873088300228,0.0007952046915888,0.0156464155390858,0.4601112026721239,5.273072617128492e-05
46.53322518803179,3.02882391307503,0.2294256219174713,5.375663515180349e-15,0.0907894764095544,0.022843771148473,0.2365607162564993,0.5210116301104427,3.2237132526934153e-16,0.7099873088300228,0.0007952046915888,0.0156464155390858,0.4601112026721239,5.273072617128492e-05
46.53322518803179,1.1226251758635044,0.2294256219174713,5.375663515180349e-15,0.0907894764095544,0.022843771148473,0.2365607162564993,0.5210116301104427,3.2237132526934153e-16,0.9981656782329082,0.0007952046915888,0.0156464155390858,0.4601112026721239,5.273072617128492e-05
33.93308156169951,3.02882391307503,0.2191573223099112,1.3354396317154168e-15,1.8968531992286444,0.022843771148473,0.33044836550951,0.2736577455326915,5.844347527250647e-16,0.9981656782329082,0.0013207731302827,0.0086751157045364,1.6218073284253478,2.1884529106318952e-05
