0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
92.85010833169196,93.02737837305496,92.92889501674217,92.96828835926728,93.16525507189284,93.12586172936773,92.94859168800473,93.20464841441797,93.06677171558006,93.12586172936773,93.16525507189284,92.63344494780382,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,93.02737837305496,93.28343509946819,92.88950167421706,92.98798503052984,93.20464841441797,93.06677171558006,92.85010833169196,93.14555840063029,93.0076817017924,92.88950167421706,92.88950167421706,92.90919834547961,93.06677171558006,92.88950167421706,92.98798503052984,92.85010833169196,93.24404175694308,93.18495174315541,93.16525507189284,92.96828835926728,92.83041166042939,93.3228284419933,93.06677171558006,93.14555840063029,93.30313177073076,93.18495174315541,93.18495174315541,92.98798503052984,93.12586172936773,93.16525507189284,93.02737837305496,93.02737837305496,93.16525507189284,93.10616505810518,93.0076817017924,92.69253496159149,93.12586172936773,92.75162497537917,92.63344494780382,92.61374827654126,92.8698050029545,93.10616505810518,93.44100846956864,92.94859168800473,93.20464841441797,92.85010833169196,93.22434508568051,93.12586172936773,92.88950167421706
86.58656687019894,86.60626354146149,86.72444356903684,86.5077801851487,87.01989363797519,86.66535355524915,86.54717352767382,86.62596021272405,86.60626354146149,86.54717352767382,86.9608036241875,86.58656687019894,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,86.60626354146149,87.00019696671262,86.31081347252314,86.56687019893637,86.88201693913729,86.68505022651172,86.15324010242269,86.60626354146149,86.90171361039984,86.44869017136104,86.13354343116013,86.6456568839866,86.66535355524915,86.44869017136104,86.56687019893637,86.70474689777427,86.9214102816624,87.03959030923774,86.5077801851487,86.54717352767382,86.07445341737247,86.52747685641127,87.00019696671262,86.56687019893637,86.60626354146149,86.7441402402994,86.84262359661217,86.21233011621035,86.52747685641127,86.60626354146149,86.56687019893637,86.36990348631082,86.86232026787472,86.56687019893637,86.82292692534962,86.36990348631082,86.7441402402994,86.1926334449478,86.3305101437857,86.0547567461099,86.7441402402994,86.56687019893637,86.62596021272405,86.38960015757337,86.70474689777427,86.44869017136104,86.90171361039984,86.62596021272405,86.0153634035848
80.08666535355525,80.63817214890683,80.75635217648217,80.5593854638566,80.87453220405752,80.79574551900728,80.91392554658263,80.67756549143195,80.65786882016938,80.5593854638566,81.03210557415797,80.5593854638566,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80.63817214890683,80.75635217648217,80.3821154224936,80.8351388615324,80.79574551900728,80.73665550521963,80.2442387236557,80.5199921213315,81.50482568445932,80.22454205239315,80.1063620248178,80.6972621626945,80.44120543628127,80.87453220405752,80.57908213511917,80.8351388615324,80.9730155603703,81.26846562930865,79.9290919834548,80.50029545006893,80.02757533976758,80.2442387236557,81.18967894425843,80.5199921213315,80.67756549143195,80.36241875123105,80.89422887532007,80.5593854638566,80.53968879259405,80.48059877880638,80.08666535355525,80.44120543628127,80.65786882016938,80.48059877880638,80.81544219026985,80.12605869608036,80.8351388615324,80.42150876501871,80.20484538113058,80.28363206618081,80.8351388615324,80.6972621626945,80.59877880638172,80.40181209375615,80.75635217648217,80.42150876501871,81.05180224542052,80.30332873744337,80.34272207996848
69.48985621429978,64.95962182391176,65.51112861926335,64.88083513886154,65.29446523537523,64.52629505613552,65.4914319480008,64.93992515264921,65.4914319480008,65.47173527673823,65.64900531810125,65.038408508962,,,99.96060665747488,0.0,0.0,0.0,0.0,0.0,0.0,64.99901516643686,65.51112861926335,64.88083513886154,64.93992515264921,65.47173527673823,65.55052196178846,64.92022848138664,65.215678550325,65.41264526295056,65.23537522158756,64.68386842623597,65.17628520779988,65.0778018514871,64.66417175497341,66.2596021272405,65.84597203072681,65.70809533188891,65.51112861926335,64.25054165845972,64.90053181012408,64.64447508371084,65.41264526295056,65.5308252905259,65.215678550325,65.64900531810125,65.41264526295056,65.37325192042545,65.31416190663778,64.7626551112862,65.23537522158756,64.7626551112862,65.0778018514871,65.27476856411266,65.29446523537523,65.57021863305101,64.88083513886154,64.90053181012408,64.66417175497341,64.70356509749853,65.15658853653733,64.82174512507386,64.88083513886154,65.37325192042545,64.82174512507386,65.4914319480008,64.8020484538113,65.47173527673823,64.78235178254876,64.82174512507386
68.26866259602127,60.60665747488675,60.58696080362419,60.311207405948394,60.82332085877486,59.91727398069726,61.0793775851881,60.74453417372464,60.941500886350205,60.82332085877486,61.15816427023832,60.626354146149296,,,99.94090998621233,0.0,0.0,0.0,0.0,0.0,0.0,60.82332085877486,61.039984242662996,60.311207405948394,60.70514083119952,61.15816427023832,61.29604096907622,60.626354146149296,61.039984242662996,61.217254284026,61.00059090013787,60.37029741973606,60.68544415993698,60.78392751624976,60.0354540082726,61.80815442190269,61.453614339176674,60.980894228875314,61.059680913925554,60.23242072089817,60.350600748473504,60.42938743352373,61.099074256450656,60.78392751624976,61.059680913925554,60.78392751624976,60.70514083119952,60.803624187512305,60.70514083119952,60.173330707110495,61.0793775851881,60.54756746109907,60.803624187512305,61.039984242662996,60.764230844987196,61.35513098286389,60.133937364585385,60.74453417372464,60.173330707110495,60.70514083119952,60.74453417372464,60.58696080362419,60.56726413236163,60.96119755761277,60.86271420129998,61.039984242662996,60.25211739216072,61.0793775851881,60.21272404963561,60.58696080362419
67.53988575930667,56.529446523537516,56.43096316722473,56.19460311207406,56.54914319480008,55.74157967303526,56.66732322237542,56.50974985227497,56.943076620051215,56.78550324995075,56.84459326373843,56.529446523537516,,,99.92121331494978,0.0,0.0,0.0,0.0,0.0,0.0,56.529446523537516,56.86428993500099,56.98246996257632,56.54914319480008,56.82489659247587,56.86428993500099,56.37187315343707,56.6279298798503,57.120346661414224,56.84459326373843,56.41126649596219,56.50974985227497,56.68701989363798,55.899153043135705,57.19913334646445,57.041559976364,56.98246996257632,56.9036832775261,56.33247981091195,56.35217648217451,56.490053181012414,57.51428008666535,56.96277329131377,56.9036832775261,57.100649990151666,56.68701989363798,56.43096316722473,56.6279298798503,55.8597597006106,57.14004333267678,56.21429978333662,56.5885365373252,56.9036832775261,57.08095331888911,57.415796730352575,56.41126649596219,56.293086468386846,56.19460311207406,56.490053181012414,56.529446523537516,56.25369312586172,56.33247981091195,56.56883986606264,56.54914319480008,56.943076620051215,56.25369312586172,56.78550324995075,56.135513098286395,56.50974985227497
66.88989560764232,52.74768564112665,52.68859562733898,52.550718928501084,52.82647232617688,51.82194209178649,52.33405554461296,53.003742367539886,52.74768564112665,52.62950561355131,53.25979909395312,53.023439038802444,,,99.92121331494978,0.0,0.0,0.0,0.0,0.0,0.0,52.74768564112665,53.12192239511523,52.92495568248966,52.86586566870199,52.94465235375222,53.181012408902895,52.47193224345086,53.06283238132755,53.43706913531613,53.16131573764034,52.60980894228875,52.47193224345086,52.78707898365176,51.95981879062438,53.358282450265904,53.08252905259011,52.96434902501477,53.27949576521568,52.531022257238526,52.68859562733898,52.31435887335041,53.693125861729364,53.27949576521568,52.94465235375222,53.41737246405357,53.003742367539886,52.62950561355131,52.98404569627733,52.25526885956273,53.653732519204254,52.47193224345086,52.74768564112665,53.45676580657869,52.885562339964544,53.87039590309238,52.64920228481387,52.60980894228875,52.43253890092574,52.51132558597597,52.4522355721883,52.47193224345086,52.17648217451251,52.708292298601535,52.60980894228875,53.59464250541659,52.43253890092574,52.708292298601535,52.215875517037624,52.9052590112271
66.16111877092771,49.202284813866456,48.98562142997833,48.80835138861532,48.94622808745322,48.11896789442584,48.92653141619066,49.30076817017924,49.57652156785503,48.96592475871578,49.556824896592474,49.75379160921804,,,99.90151664368722,0.0,0.0,0.0,0.0,0.0,0.0,49.202284813866456,49.3204648414418,49.41894819775458,49.41894819775458,48.94622808745322,49.28107149891668,48.84774473114044,49.43864486901713,49.73409493795549,49.73409493795549,49.12349812881623,48.82804805987788,49.00531810124089,48.35532794957652,49.891668308055934,49.14319480007879,49.34016151270435,49.28107149891668,49.06440811502856,49.02501477250345,48.749261374827654,50.26590506204451,50.06893834941894,49.24167815639157,49.852274965530825,49.43864486901713,48.92653141619066,49.43864486901713,48.5916880047272,50.02954500689384,48.49320464841442,48.94622808745322,50.24620839078195,49.34016151270435,50.443175103407526,48.80835138861532,49.28107149891668,49.3204648414418,49.35985818396691,49.06440811502856,48.749261374827654,48.65077801851487,49.28107149891668,48.729564703565096,49.91136497931849,49.24167815639157,49.41894819775458,48.33563127831397,49.35985818396691
66.96868229269253,40.43726610202876,40.10242269056529,38.881229072286786,40.003939334252514,39.13728579870002,39.47212921016348,40.023636005515066,39.92515264920228,39.550915895213706,39.62970258026394,40.653929485916876,,,99.86212330116211,0.0,0.0,0.0,0.0,0.0,0.0,40.12211936182785,40.22060271814063,39.72818593657672,39.33425251132559,39.9645459917274,39.90545597793973,39.688792594051606,40.24029938940319,40.456962773291316,40.29938940319086,39.76757927910183,39.74788260783927,39.27516249753792,39.13728579870002,40.2796927319283,40.08272601930274,40.06302934804018,39.84636596415206,39.64939925152649,39.43273586763837,39.3736458538507,40.85089619854244,40.594839472129216,39.47212921016348,40.378176088241084,40.57514280086665,39.531219223951155,40.023636005515066,39.07819578491235,40.969076226117785,38.70395903092378,39.5115225526886,41.08725625369313,39.90545597793973,41.06755958243057,39.3736458538507,39.90545597793973,39.984242662989956,39.3736458538507,39.94484932046484,39.41303919637581,39.72818593657672,40.14181603309041,39.59030923773882,40.25999606066575,39.15698246996258,40.12211936182785,38.94031908607445,39.92515264920228
