0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508,96.9097651421508
93.27340359578426,93.25670937630485,93.22551824594215,93.43242501425146,93.04343699835539,93.37276103913806,93.32298136645963,93.16908884862298,93.16987494351716,93.34577114427861,93.18055243267551,93.21571812888484,93.18885448916409,93.26298488496006,93.7276104577241,97.02601773825026,24.360540289618786,0.0,0.0,0.0,93.3769020377097,93.22981366459628,93.23608351431696,93.14090626939789,93.2461576493253,93.69370273577586,93.13878575476826,93.13976688018482,93.43943797606408,93.29604827150409,93.24662811252998,93.29606613771293,93.36439303210501
89.49013775829681,89.60040082119465,89.65833895677224,89.71004537696183,89.61979388335345,89.93116395494368,90.03429114840213,89.48410356707299,89.13322346860429,89.91246071304843,89.35776089459478,89.53930138199894,89.59182230702241,89.89768536455867,90.23503988252178,97.02193938364672,6.97828617537733,0.0,0.0,0.0,90.20388427109975,89.77377403397045,89.57368531175896,89.61645325239614,89.79146625563345,89.98125711489783,89.85973152689795,89.7568644784082,89.76476568308061,89.23574739114622,89.5392626108129,89.82870141399505,89.489579848508
86.14193091171396,86.3253958376082,85.85378675501318,86.49838303988501,86.54514980096376,86.63097445169379,86.85732626314984,86.24260476430919,85.85844558626117,86.77001438355045,86.1024890761548,86.07548346849657,86.22909134797374,86.30962807263384,86.51730486008836,96.94872395546247,1.6779995403003372,0.0,0.0,0.0,86.33191957490382,86.06402117810835,86.70156638186586,86.14930493966898,86.48643254375062,86.8720274940757,86.13784962987305,86.70636739157231,86.29006616966842,86.44487842903108,86.21557958212611,86.30376168426301,85.88954073143464
76.87395911509928,76.19651189727637,76.16845136377374,77.21474126210722,76.7996413872855,77.19718243216832,76.77822739510145,76.59234257989664,75.98761785945422,76.40834083938233,76.84490194279232,76.71042776507157,76.2390950229206,75.1262267239458,72.27249326785997,96.56920466309263,0.0,0.0,0.0,0.0,75.47870476076028,76.39665945821156,75.63788638583169,75.19558069606819,76.49345896990212,77.0138633296528,76.0282692053664,76.18590656690607,76.28454940167319,76.52882205513785,75.08177193426724,75.05587072374075,74.50578112154543
73.37365808158516,72.89938676639497,72.47623855121404,73.58429348643305,73.3809292366703,74.31263718675692,73.67340997413712,73.51890294439235,72.1619212124589,72.65665210805724,73.71797900968895,74.14906736355906,73.55207119091148,70.08659989492772,65.1267267859196,96.4348210419974,0.0,0.0,0.0,0.0,72.13737956347906,73.2570660771122,71.99490968792853,71.06443032000638,73.00611477806126,73.71545961890874,72.60008832375391,72.70055289847699,72.85749802568077,73.1432762609573,71.10906641009157,71.44259899016743,71.06376177569254
70.87026719080951,69.21319454558912,69.15366102621849,69.71050076789331,69.99976248940337,72.07215265354799,70.71964131506894,69.42016535283311,68.57978806640678,68.93138725381148,70.98329015677734,70.94469001473422,70.69300518134715,64.77458459677842,58.12133447349527,96.24640488348888,0.0,0.0,0.0,0.0,68.55316989807656,69.66534103557697,68.14019876450077,67.59627238643964,68.30382992803375,69.75918434288212,69.60627653958475,69.43017340893812,70.09671252715424,69.6000438986504,67.13454729387962,67.2056730077345,67.14222353636902
67.80096163199511,65.45945352208312,64.58516410707063,65.65962919720204,66.55978806979081,69.47215631366697,67.54186020965413,65.24717606728734,64.93382262633956,65.17927669133029,68.09172861331021,68.64591194718298,68.09876981702271,59.54962925008039,48.5471302047389,95.96222045665148,0.0,0.0,0.0,0.0,64.87648241322142,66.14429818708817,64.26928508384819,64.03084903084903,63.89448583192828,65.85491065979934,65.75056006139931,65.94293394295745,66.18160202862074,66.20730673348265,63.18833453856106,63.245606943004915,63.39258661057482
65.07410942681052,61.13818468507554,60.55867730401283,62.343198218073695,62.826330532212886,66.3007951979105,64.09068826974082,61.50909432159432,60.465957271114576,61.66739140425863,65.4779395762288,65.61129000346693,65.45182089892216,54.74770864467034,38.062176588029175,95.6431334622824,0.0,0.0,0.0,0.0,61.084923231132876,61.86007918947246,60.933658621220204,59.2729406733783,59.444845857418116,61.98366997797429,61.84122921998211,62.01659954973523,62.61115063912713,62.11369466199807,59.63940177356808,59.17886129495821,59.484675990500236
56.23813934474854,49.22731589398256,46.68883030333272,50.985457059209764,51.67035964714767,58.4664370042147,52.69422277913341,49.80912067593542,48.143479735175916,49.01222379980477,58.06583519256794,58.6397851716949,57.92217199814557,36.42517992723191,18.44343021859236,94.23795712107167,0.0,0.0,0.0,0.0,49.4174680658646,49.264174768885404,48.61773446679107,46.41339584974084,44.64750076571518,50.248179536372305,49.85207100591716,51.554591043036474,51.338475317675474,50.95601213885362,48.409160054112284,47.694787199906656,46.4738019578451
