0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
93.71811224489795,93.11224489795919,93.30357142857143,93.01658163265307,93.2079081632653,92.57015306122449,93.39923469387756,92.88903061224491,99.90433673469389,93.01658163265307,0.06377551020408163,0.0,92.76147959183673,92.5063775510204,92.8890306122449,92.57015306122449,92.92091836734694,93.2079081632653,93.2716836734694,93.2079081632653,92.37882653061224,93.2079081632653,93.46301020408163,92.79336734693878,92.92091836734694,92.60204081632652,93.08035714285714,93.11224489795919,92.98469387755102,93.30357142857143,92.57015306122449,92.7295918367347,93.11224489795919,92.85714285714286,92.95280612244898,93.08035714285714,93.11224489795919,93.52678571428572,92.98469387755102,93.08035714285714,92.98469387755102,93.11224489795919,92.88903061224491,92.7295918367347,93.0484693877551,93.23979591836735,92.95280612244898,92.92091836734694,93.23979591836735,92.6658163265306,93.2079081632653,92.6658163265306,93.11224489795919,93.01658163265307,93.11224489795919,93.08035714285714
87.65943877551021,87.05357142857143,87.14923469387756,86.86224489795919,86.57525510204081,86.19260204081633,86.7984693877551,86.4795918367347,99.80867346938776,86.51147959183673,0.0,0.0,86.16071428571428,86.03316326530611,86.76658163265307,86.09693877551021,86.6390306122449,86.7984693877551,86.51147959183673,86.19260204081633,86.03316326530613,86.7984693877551,87.08545918367346,86.38392857142857,86.4795918367347,86.09693877551021,86.70280612244898,86.54336734693878,86.09693877551021,87.14923469387756,86.51147959183675,86.41581632653062,86.41581632653062,86.86224489795919,86.44770408163265,86.70280612244898,86.2563775510204,86.6390306122449,87.0216836734694,86.83035714285714,87.05357142857143,86.19260204081633,85.77806122448979,85.87372448979593,86.70280612244898,86.76658163265307,86.4158163265306,87.14923469387756,86.70280612244898,86.16071428571428,87.21301020408163,86.22448979591836,86.38392857142857,86.41581632653062,86.51147959183673,86.86224489795919
84.375,83.22704081632654,81.40943877551021,80.73979591836735,80.5484693877551,79.81505102040816,81.31377551020408,80.3890306122449,99.74489795918367,81.02678571428572,0.0,0.0,80.07015306122449,80.19770408163265,80.80357142857143,79.84693877551021,80.96301020408163,80.64413265306123,80.19770408163265,80.7079081632653,80.10204081632654,81.21811224489795,81.50510204081633,80.19770408163265,80.51658163265307,80.13392857142857,80.80357142857143,80.96301020408163,80.61224489795919,80.96301020408163,80.51658163265307,80.42091836734694,80.45280612244898,80.48469387755102,79.78316326530611,80.73979591836735,80.16581632653062,80.86734693877551,81.12244897959184,81.05867346938776,80.7079081632653,80.61224489795919,79.97448979591837,79.94260204081633,80.61224489795919,80.42091836734694,80.5484693877551,81.09056122448979,80.67602040816327,80.03826530612245,81.09056122448979,80.10204081632654,80.51658163265307,80.67602040816327,80.35714285714286,80.80357142857143
81.47321428571428,79.20918367346938,67.34693877551021,65.33801020408163,64.92346938775509,63.93494897959184,65.625,65.17857142857143,99.42602040816327,65.21045918367346,0.0,0.0,64.57270408163265,64.89158163265307,64.9234693877551,63.99872448979592,65.75255102040816,64.79591836734693,64.70025510204081,64.82780612244898,63.807397959183675,65.75255102040816,65.46556122448979,64.76403061224491,64.85969387755102,64.66836734693877,65.49744897959184,65.11479591836735,65.11479591836735,65.11479591836735,64.79591836734693,65.21045918367346,65.11479591836735,64.66836734693878,64.9234693877551,65.05102040816327,64.76403061224491,65.33801020408163,64.0625,65.40178571428572,64.85969387755102,65.52933673469389,64.41326530612244,65.72066326530611,65.1466836734694,64.70025510204081,65.36989795918367,66.26275510204081,65.49744897959184,64.89158163265307,65.81632653061224,65.17857142857143,64.22193877551021,65.24234693877551,64.3813775510204,65.625
81.02678571428572,78.34821428571428,63.64795918367348,61.09693877551021,60.55484693877551,59.43877551020408,60.682397959183675,60.77806122448979,99.33035714285714,60.714285714285715,0.0,0.0,59.98086734693878,60.29974489795919,60.33163265306122,59.85331632653062,61.0969387755102,59.9170918367347,60.29974489795919,60.39540816326531,59.9170918367347,61.28826530612244,60.9375,60.076530612244895,60.33163265306122,60.45918367346938,61.06505102040816,60.140306122448976,60.9375,60.9375,60.55484693877551,60.267857142857146,60.522959183673464,59.85331632653061,60.45918367346939,60.36352040816327,60.20408163265306,60.61862244897959,59.789540816326536,61.32015306122449,59.98086734693878,61.06505102040816,60.204081632653065,61.096938775510196,61.28826530612245,60.45918367346938,61.192602040816325,61.51147959183673,60.841836734693885,60.682397959183675,61.128826530612244,60.522959183673464,59.47066326530612,60.267857142857146,60.044642857142854,60.87372448979592
80.32525510204081,77.77423469387756,60.58673469387756,57.20663265306123,56.85586734693878,55.00637755102041,56.4094387755102,56.37755102040816,99.2984693877551,56.98341836734694,0.0,0.0,55.963010204081634,55.86734693877551,56.058673469387756,55.931122448979586,56.7920918367347,56.18622448979592,56.25,55.77168367346938,56.09056122448979,56.98341836734694,56.600765306122454,55.80357142857143,56.40943877551021,56.25,57.23852040816327,56.441326530612244,57.17474489795919,56.60076530612245,56.31377551020408,55.96301020408163,56.40943877551021,56.02678571428571,56.28188775510204,56.28188775510204,55.80357142857143,55.899234693877546,55.80357142857143,57.42984693877551,56.02678571428571,56.82397959183673,56.12244897959184,56.69642857142857,57.047193877551024,56.31377551020408,56.76020408163265,57.110969387755105,56.72831632653061,56.31377551020408,57.079081632653065,56.09056122448979,55.32525510204081,55.96301020408163,55.80357142857143,56.951530612244895
79.94260204081633,77.07270408163265,57.8125,53.125,52.48724489795919,51.40306122448979,52.13647959183673,53.125,99.23469387755102,52.774234693877546,0.0,0.0,52.48724489795918,52.423469387755105,52.20025510204081,52.39158163265306,52.83801020408163,52.423469387755105,52.710459183673464,52.04081632653062,52.04081632653062,53.09311224489796,52.80612244897959,52.5829081632653,52.55102040816327,52.39158163265306,52.901785714285715,52.55102040816327,52.774234693877546,52.10459183673469,52.71045918367347,51.977040816326536,52.51913265306123,52.10459183673469,52.29591836734694,52.327806122448976,51.977040816326536,52.20025510204081,52.16836734693878,53.25255102040816,52.20025510204081,52.96556122448979,52.359693877551024,52.39158163265306,53.09311224489796,52.35969387755102,52.710459183673464,52.99744897959184,52.359693877551024,52.74234693877551,52.9655612244898,52.423469387755105,51.05229591836735,52.232142857142854,52.07270408163265,52.99744897959183
79.59183673469389,76.53061224489795,54.81505102040816,49.266581632653065,48.82015306122449,47.54464285714286,48.53316326530612,49.39413265306122,99.20280612244898,49.07525510204082,0.0,0.0,48.724489795918366,48.692602040816325,49.20280612244898,48.56505102040816,49.234693877551024,48.628826530612244,49.17091836734694,48.40561224489796,48.05484693877551,49.42602040816327,49.42602040816326,49.01147959183673,48.660714285714285,48.85204081632653,48.97959183673469,49.10714285714286,49.01147959183673,48.88392857142857,49.26658163265306,48.692602040816325,48.91581632653061,49.202806122448976,48.78826530612245,48.628826530612244,48.56505102040816,48.5969387755102,48.75637755102041,49.71301020408163,48.628826530612244,48.94770408163265,48.53316326530612,48.75637755102041,49.776785714285715,48.628826530612244,48.75637755102041,48.9795918367347,48.660714285714285,49.42602040816327,49.17091836734694,48.660714285714285,47.767857142857146,48.88392857142857,48.94770408163265,49.01147959183673
77.90178571428572,75.03188775510205,47.48086734693878,39.66836734693878,39.15816326530612,38.10586734693878,38.871173469387756,39.955357142857146,98.85204081632652,39.89158163265306,0.0,0.0,38.99872448979592,38.61607142857143,39.79591836734694,39.12627551020408,40.08290816326531,39.50892857142857,39.70025510204081,38.58418367346938,38.711734693877546,39.66836734693877,40.210459183673464,39.79591836734694,39.70025510204081,39.54081632653062,39.70025510204081,39.923469387755105,39.38137755102041,39.89158163265306,39.7640306122449,39.12627551020408,39.317602040816325,39.60459183673469,39.60459183673469,39.413265306122454,38.93494897959184,39.50892857142857,39.03061224489796,40.4655612244898,39.12627551020408,39.57270408163265,39.09438775510204,39.73214285714286,39.859693877551024,39.285714285714285,39.38137755102041,39.63647959183673,39.477040816326536,39.859693877551024,39.764030612244895,39.95535714285714,38.71173469387755,38.647959183673464,39.413265306122454,39.827806122448976
