0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
95.82270408163265,95.66326530612244,95.66326530612244,95.7908163265306,95.50382653061224,95.69515306122449,95.82270408163265,95.6313775510204,95.69515306122449,95.72704081632652,95.8545918367347,95.8545918367347,95.98214285714286,95.7908163265306,95.66326530612244,99.84056122448979,23.02295918367347,0.0,0.0,0.0,95.66326530612245,95.72704081632652,95.88647959183675,95.69515306122449,95.3762755102041,96.1734693877551,95.66326530612244,95.59948979591837,95.66326530612245,95.8545918367347,95.91836734693878,95.95025510204081,96.01403061224491
91.3265306122449,91.00765306122449,91.23086734693877,91.23086734693877,91.03954081632654,91.7091836734694,91.93239795918367,91.13520408163265,91.00765306122449,91.80484693877551,91.7091836734694,91.7091836734694,91.70918367346938,91.48596938775509,90.01913265306123,99.55357142857143,5.994897959183674,0.0,0.0,0.0,91.61352040816325,89.92346938775509,91.13520408163265,91.6454081632653,91.35841836734693,91.8686224489796,91.35841836734693,91.74107142857143,91.42219387755102,90.75255102040816,91.70918367346938,92.0280612244898,91.29464285714286
87.24489795918367,87.14923469387756,86.44770408163265,87.1811224489796,87.5,87.8188775510204,88.16964285714286,86.32015306122449,84.66198979591837,87.65943877551021,87.91454081632654,87.94642857142857,87.9783163265306,85.45918367346938,76.2436224489796,97.64030612244898,1.3073979591836733,0.0,0.0,0.0,87.24489795918367,84.59821428571429,87.40433673469389,85.10841836734693,87.62755102040816,87.91454081632654,86.54336734693878,87.9783163265306,86.73469387755102,84.98086734693877,87.85076530612244,88.26530612244898,85.68239795918367
72.32142857142857,71.90688775510205,65.68877551020408,73.34183673469387,70.34438775510205,76.97704081632652,75.63775510204081,69.26020408163265,67.05994897959184,67.47448979591836,76.75382653061223,76.81760204081633,76.21173469387756,58.609693877551024,40.33801020408163,84.82142857142857,0.0,0.0,0.0,0.0,67.98469387755102,67.57015306122449,68.36734693877551,63.10586734693878,63.01020408163265,70.34438775510205,68.84566326530613,71.36479591836735,68.78188775510205,66.26275510204081,69.4515306122449,68.17602040816327,66.96428571428572
65.49744897959184,64.98724489795919,58.482142857142854,66.7091836734694,65.84821428571428,73.88392857142857,70.44005102040816,63.39285714285714,60.04464285714286,61.86224489795919,73.24617346938774,73.2780612244898,72.9591836734694,48.02295918367347,28.9859693877551,80.00637755102042,0.0,0.0,0.0,0.0,60.90561224489796,60.80994897959184,62.37244897959184,55.548469387755105,55.389030612244895,63.13775510204081,63.64795918367347,63.871173469387756,61.22448979591837,60.522959183673464,63.01020408163265,61.44770408163265,60.9375
58.22704081632653,57.14285714285714,52.423469387755105,59.183673469387756,60.17219387755102,71.10969387755102,65.11479591836735,57.17474489795919,53.50765306122449,55.00637755102041,69.51530612244898,69.86607142857143,69.51530612244898,39.158163265306115,22.799744897959187,75.0637755102041,0.0,0.0,0.0,0.0,53.85841836734694,53.890306122448976,57.142857142857146,48.85204081632653,48.182397959183675,55.96301020408163,57.33418367346938,58.48214285714286,55.29336734693878,53.73086734693878,56.441326530612244,55.07015306122449,55.00637755102041
52.67857142857142,50.860969387755105,46.36479591836735,51.88137755102041,54.783163265306115,67.98469387755102,59.375,50.191326530612244,46.42857142857143,48.82015306122449,66.23086734693877,66.61352040816327,66.03954081632654,32.30229591836735,17.25127551020408,69.70663265306123,0.0,0.0,0.0,0.0,47.48086734693877,47.99107142857143,51.94515306122449,42.889030612244895,41.35841836734694,49.139030612244895,51.817602040816325,52.58290816326531,50.223214285714285,47.48086734693877,50.701530612244895,49.17091836734694,49.649234693877546
47.4170918367347,42.952806122448976,39.70025510204081,45.66326530612245,49.39413265306123,65.05102040816327,53.890306122448976,44.897959183673464,39.98724489795919,44.06887755102041,62.78698979591837,62.81887755102041,62.97831632653061,26.785714285714285,12.021683673469388,63.807397959183675,0.0,0.0,0.0,0.0,42.3469387755102,41.67729591836735,45.91836734693878,35.45918367346939,35.80994897959184,43.526785714285715,47.130102040816325,46.875,45.15306122448979,42.28316326530612,44.7704081632653,43.5905612244898,44.19642857142857
32.8125,26.33928571428571,23.118622448979593,31.31377551020408,34.88520408163265,57.36607142857143,36.9579081632653,27.90178571428571,26.052295918367346,28.284438775510203,53.85841836734694,53.826530612244895,53.539540816326536,13.010204081632654,3.1568877551020407,45.63137755102041,0.0,0.0,0.0,0.0,28.698979591836732,27.359693877551024,30.19770408163265,21.875,18.973214285714285,28.826530612244895,29.6875,31.66454081632653,30.80357142857143,27.997448979591837,30.73979591836735,28.316326530612244,28.571428571428573
