0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167
97.53909521354726,97.88955910457669,97.85148239251565,97.8020595432526,97.87872516556291,97.87608824454531,97.80447390223695,97.99722166732522,97.98295287479979,97.8926117701057,97.8328225370096,97.74727210984602,98.00817980520287,97.8314323577444,98.02239492099562,97.97326165746469,97.9629844335879,97.85491221471054,97.7975400798732,97.83482554782329,97.8930817284801,97.72887569321728,97.94543971051317,97.88868129026508,97.93826329062509,97.99731238370892,98.1087367275376,97.94530320431687,97.98900548651153,97.9213620264923,97.68701809470079,97.88598377293798,97.86385720082602,97.87011829291504,97.9111071576825,97.87305834817002,97.88045799330668,97.8604759981796,97.96045926843752,98.00248172980682,97.9832586820755,97.73097467032686,97.99435694864823,97.78841800827064,97.83128523995637,98.02405741399582,97.92939047892625,97.85537727906215,97.96868531368304,97.97082862359795,97.9244498898317,97.74149761490196,97.94756943163969,97.80489760147783,97.88513373419033,97.82477764873957,97.76708987858169,97.96555586815224,97.966779530329,97.88091792433326,97.955365106449,97.95230955502015,97.96087466513069,97.89740122629425,97.80661686437395,97.976399262086,97.90176667340113,97.97147549839767,97.8003877027062,97.7314994278094,97.87022877919591,97.9142215429821,97.89809544328045,97.73835242414405,97.89877995126182,97.98000599055533,97.98897217318722,97.90471377967543,97.81563557829185,98.02340172545058
97.31100621229905,97.7123040922065,97.67778555187655,97.73777487207657,97.69255800184735,97.61350947913266,97.83622287435324,97.78285945839616,97.78825970925638,97.78296003844825,97.91190413555026,97.88155036486222,97.79453887876448,97.66105464459363,97.75385078174969,97.79288794847321,97.6772734667446,97.8295530827175,97.65606798205951,97.76428947493429,97.66113589068013,97.73026650508092,97.72482609383829,97.7622032702301,97.74897369999101,97.75230864015325,97.57231673414643,97.68374153321369,97.66120117961482,97.60703439625009,97.86428848022388,97.65109775036893,97.66664074045266,97.64482705496482,97.49385839857048,97.79583196396466,97.48951047582517,97.69579512209776,97.68291015489123,97.74353324495823,97.7724151554983,97.78349469011377,97.69093526806867,97.7788861767553,97.77130355893567,97.90238889055323,97.78196605820168,97.61904761904762,97.79071457612784,97.7204702326039,97.65555790891644,97.75454415192101,97.6322577185295,97.77956034330842,97.72445455454081,97.79355835407043,97.69770785903059,97.73336562264504,97.73043943346286,97.55009371142975,97.72799506320041,97.80071026958503,97.76926665592718,97.63633017610826,97.56699127716665,97.60010878298151,97.84897252028759,97.84210276258572,97.78317821969407,97.76857960601325,97.68770395686616,97.71851331751444,97.81476714540247,97.73972003119395,97.84182082873718,97.77208392985176,97.85210383443308,97.69851110549584,97.7856847627454,97.66150652446643
97.52065653310416,97.74220363906133,97.69008077024546,97.77446812126638,97.73657583794619,97.79175539517237,97.79684761257539,97.4919650764102,97.71921054671148,97.9781326703663,97.70792145938174,97.7482189603287,97.80412153342368,97.78532206848325,97.68818344373804,97.68598745910205,97.69938650306749,97.79363548138568,97.75394413843037,97.91758589856815,97.30242203894463,97.69029984384625,97.57515654473298,97.44543954464191,97.61347813979393,97.63020341031275,97.56567249101292,97.63573897247888,97.2717432744339,97.4699276777879,97.66094825535127,97.45338307756771,97.51692256650483,97.70644932083272,97.7385862785745,97.65773896909714,97.55979464638312,97.56441587517531,97.58610050529191,97.7421432122016,97.69039297433565,97.56037138824584,97.69938788369791,97.96480163548536,97.73908563184831,97.79413410014527,97.7357263216979,97.57574891563166,97.74972062490204,97.69184273779157,97.78012232088345,97.78093082123765,97.63689551381646,97.75402607676024,97.73363416036855,97.76222456812275,97.73282568114354,97.69826926648011,97.74635909610606,97.80139335969098,97.73185665447147,97.81127666034303,97.79164653622428,97.75988291494363,97.70059867047789,97.6490700268675,97.87462174468897,97.86319506134983,97.84075002900008,97.81177848581606,97.68087453360928,97.80190887191605,97.71551298757274,97.86719383337812,97.80877283949496,97.622480748285,97.77645794560553,97.61248564270792,97.65251272264632,97.67301547373621
97.58760297729634,97.74380130759329,97.6383533112857,97.72695218438253,97.51579299434482,97.43333452294632,97.59751284086144,97.52765676845479,97.67032963305464,97.62696840709438,97.61427015239066,97.70163094631918,97.61187021013919,97.52307193007282,97.57571659505932,97.5324646530111,97.54698919740727,97.60970930546057,97.54619578199731,97.46539725429764,97.4326538103243,97.33259011421941,97.54465804213248,97.47493869151558,97.47102282529971,97.44386017799408,97.29530101571629,97.5674108412021,97.45687612923126,97.29474984281126,97.54649091090485,97.39965561669482,97.24357113776225,97.62953226444617,97.42834225159638,97.58720445892084,97.59801578370454,97.3383352727337,97.44226137366296,97.6661341963144,97.43161071179449,97.65039060772014,97.73937894298379,97.68404112029852,97.66820114251831,97.38608865773143,97.65945711822891,97.70503011506483,97.60561448831716,97.72659992886881,97.65817881895592,97.63624032554057,97.58545566164487,97.42672573623831,97.47330175235234,97.62058734299222,97.37647983113077,97.58502763130053,97.70390364431267,97.68922265642897,97.57543140174661,97.59645391107225,97.54719074208464,97.67139306128152,97.60321892078349,97.59011645611932,97.61054594456724,97.4752672172936,97.64051762144902,97.57140929133215,97.64922212711394,97.6922922758973,97.71377490817359,97.38238663750403,97.71777890541308,97.61183604591506,97.65508194253403,97.56670386355029,97.7027528264788,97.53524393283013
97.56077113522693,97.35137256728646,97.63286732623698,97.530698729878,97.51951627953062,97.34879592639558,97.66059204322218,97.47217806041334,97.35421744128274,97.40493715458285,97.49665162951686,97.45245873617523,97.69370772643816,97.48639565710985,97.67884687769848,97.48677165377943,97.56334989944526,97.54544998613372,97.58284978028703,97.57713360783939,97.42090083967875,97.39690582594494,97.46760327569078,97.31488855489621,97.34413174920746,97.32766340242063,97.41191190585654,97.68965077346849,97.44895132747554,97.4703442595806,97.44746676853711,97.5392401918927,97.37957283442853,97.25007651204643,97.47874087473991,97.5041915020152,97.69832060550638,97.61532201781799,97.56211120175166,97.33750978079112,97.45809281849147,97.43877646498413,97.54163607779876,97.52514065611987,97.44797545657144,97.49892376376528,97.49605777231992,97.47735333140723,97.73062008574006,97.37383003355376,97.33125514891717,97.59369189208154,97.58531343706332,97.54980379421508,97.54863057927501,97.6179479695655,97.6035446466961,97.64595607670219,97.48971827725336,97.3832882703586,97.44103223230218,97.58794573842235,97.55748431481388,97.51315551270395,97.44270824605964,97.47988958491234,97.60793837947146,97.33061254225143,97.5098544116602,97.5157195745431,97.70999989954066,97.4083833708182,97.53203304358064,97.53798804511925,97.39522816059008,97.81684166363087,97.61857801024557,97.53865411902859,97.54977730155049,97.62829749982305
97.29875853362012,97.43513403810928,97.62224627012857,97.45682740184111,97.4818149643086,97.64841241220614,97.45450701151307,97.36665338365361,97.37293680396934,97.55773718516134,97.44380805989346,97.53948630830612,97.64516336402937,97.57027619378056,97.57806948771949,97.37497725520863,97.6682773351466,97.61913576676116,97.54014090754168,97.51298914114676,97.38220119245489,97.43569005614066,97.53478718956276,97.64704925288024,97.22648469874514,97.53763800602208,97.50436657387698,97.27822088937467,97.48454215252973,97.47259034696727,97.56894863931548,97.33675168262346,97.52723400417739,97.63197425976448,97.43085618085618,97.54796794522795,97.50873126861188,97.4455835498548,97.3967317960453,97.53308856572876,97.37528326592158,97.55228073711615,97.49371974180883,97.51913176251594,97.36939316415541,97.49216530184208,97.42194036982286,97.61132323299367,97.56182756079588,97.4585911821376,97.51587555393121,97.48675242146263,97.6397519469648,97.49034315257512,97.4834153314505,97.5101835930383,97.49636799830458,97.64918939103765,97.41056310547836,97.51832898464428,97.51988823508074,97.39841513124506,97.4765477251759,97.57911197593711,97.56138576788746,97.58872411528478,97.25175379042426,97.37147131372191,97.63373281720511,97.46043634839096,97.35144241792132,97.38784746862686,97.41387550689495,97.42491028115586,97.29862253676257,97.44148577458552,97.73528756180372,97.6029611298141,97.42882353637057,97.56805391672935
97.55688367424193,97.58785687744668,97.34870503342538,97.6973363153912,97.69684153548215,97.60640329537307,97.37365984980872,97.61594836089449,97.4082854065993,97.68898731425966,97.2276472149889,97.50723723688327,97.4780654871343,97.7017851265507,97.38126800551126,97.57568592294166,97.5712121284674,97.57091956228592,97.3221359033177,97.25476988876216,97.59979814993505,97.3992265782756,97.65710492015808,97.28110523376154,97.43028722500688,97.48277608118461,97.49900322449486,97.36243712837754,97.22067836092742,97.45092217503515,97.360280155345,97.41347267487274,97.48995122798323,97.54727923191831,97.47997250537196,97.41611569695246,97.44763406306407,97.52189701794705,97.4128108565456,97.3950895819509,97.16148747781668,97.54929984583762,97.50275916185275,97.55065315915755,97.29482718068786,97.42473479931911,97.63026286286336,97.45677651561218,97.42078905582021,97.66110174052514,97.45773419015526,97.5341789662398,97.43892525151261,97.47858069775879,97.54128394269624,97.50528895831074,97.55122742335729,97.46618668759139,97.43380353365882,97.4194062447475,97.37460361779782,97.44799131902052,97.47163843182578,97.40299076143262,97.61895528962937,97.38276678939407,97.3818155354089,97.59061813780863,97.5636195244391,97.55241047148914,97.51764763697048,97.40638426641257,97.36265904862142,97.58030653227749,97.35339484468716,97.57714212852771,97.40446873011715,97.67666267124042,97.61301018193001,97.45796203234605
97.50343437824591,97.45849128926889,97.22287250661836,97.46649791542585,97.35398948371386,97.54968128983877,97.45713798921344,97.52227282614649,97.42689655172413,97.66322931772203,97.36445685543106,97.41632764796724,97.50869534410148,97.50587462851614,97.49954327911175,97.51324984296483,97.69989889220776,97.52662815307426,97.47950855658539,97.5529999089697,97.55722090773313,97.36787805863939,97.50384547985747,97.58429367617018,97.52839251376923,97.29705271069321,97.3516351877372,97.57547615568977,97.39757081993139,97.22158905266707,97.337548375768,97.43084177570597,97.68326043352485,97.3194462233157,97.4758795028439,97.61280185045575,97.45157880419869,97.5575550536253,97.36003550581043,97.48292505588515,97.43500534562725,97.5810518414251,97.35847883981971,97.49601917727905,97.59254948810565,97.43396904946373,97.6351265096592,97.38702527580568,97.45034948525421,97.43068272824598,97.55908562572645,97.30875745271716,97.71977748160519,97.48341685989749,97.30243501420243,97.32058186587398,97.34393289612906,97.49516965352929,97.61964368403338,97.43850447114266,97.42244699137157,97.43943213037278,97.44757318090984,97.38756871996516,97.56054507132367,97.51100350463497,97.32557978822175,97.47975780070536,97.45816556227416,97.44943913989647,97.5980044778811,97.40740954669377,97.46207893436774,97.61178357185155,97.4008865446683,97.5686274509804,97.4736730135092,97.3861927979851,97.30583724306243,97.48744314823341
97.43594911900966,97.44620182774173,97.33315404535735,97.46689253340976,97.53961561803442,97.59816167464294,97.43269701306708,97.31928189645765,97.22579336963007,97.43170949834317,97.41807197573964,97.60063939678506,97.5717239230791,97.50758790028306,97.67331032927163,97.52305895758077,97.64883218396969,97.29987347589517,97.70399092026169,97.52689143313084,97.61822942854533,97.29685795788237,97.56379897730068,97.37365027336351,97.45358162705148,97.56472714507987,97.61122785881666,97.49701700585447,97.61628979829379,97.65127847433234,97.7583333105753,97.45520581113801,97.49396135265701,97.50240242374785,97.41760944417118,97.57592991229637,97.67306041014243,97.67521367521368,97.47071692825801,97.6889096594007,97.57700402464792,97.70057650815332,97.41870030161778,97.50052974104089,97.54075542292102,97.59039070429503,97.45848206305959,97.30568523923023,97.33648576901358,97.44339984973442,97.66627743685663,97.72091704376989,97.51524494689963,97.68755351514821,97.62045180040764,97.50269046160085,97.44300744420107,97.56562358382041,97.19533461731612,97.61241038471144,97.12011762302245,97.56701842885997,97.32471000206212,97.33925686250967,97.61738707323008,97.56896727958295,97.57264310604128,97.53549379409195,97.5026614190451,97.53860774530767,97.47567998475924,97.26333845500548,97.51730709174753,97.51489239248212,97.3166481462774,97.62257893190498,97.52325848516531,97.64565692106231,97.64337801311812,97.3849265675842
