0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,,,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167,98.06837937029167
97.91192888153815,97.5609756097561,97.751873438801,98.64300626304802,97.95369987598181,99.2467043314501,97.90456431535269,98.86744966442953,97.62052555348644,97.78697001034125,97.55696982139192,97.1694214876033,,,99.9212753395001,0.0,0.0,0.0,0.0,0.0,0.0,97.40152608785316,97.95031055900621,97.98713426021996,98.12811980033278,98.89767054908486,97.74746848522422,99.07329401853411,97.6701030927835,97.74046434494196,97.74233637116818,97.86262710105831,97.73671096345515,97.92746113989638,97.70976473037685,97.79335945555785,97.76212184003316,97.99213413371972,98.0869203576627,97.95369987598181,97.7061376317421,97.65851636966431,97.97353184449959,97.64386989157632,97.81262897234832,97.93260285300806,97.9795875859196,97.99213413371972,97.89319983312474,97.75257731958763,97.83918553916476,98.22607260726073,97.81353135313532,97.94733568318475,97.79244893748711,98.20507530431195,97.7560772906711,97.88819875776397,97.79212664028327,97.91796793670623,97.77500519858599,97.69948186528498,97.76351211430938,97.96044499381952,97.9655387170438,97.95200661977658,97.88161993769471,98.04898298048982,97.79350541215653,97.82248029863128
97.67184035476718,97.1453667105841,97.84012469383211,97.79559118236473,97.72929652715939,98.8353863381859,97.86524349566378,99.20580894032221,97.40863787375416,97.35040847869287,97.21362229102168,97.06336939721793,,,100.0,,,0.0,,,97.91664802794357,97.10561201944323,97.70216526734423,97.79559118236473,98.04791481810116,98.8353863381859,98.1810115350488,99.27371765773944,97.55065686929414,97.65382912793271,97.64549089293646,97.75904149101397,97.78721502011622,97.73986261910038,97.81542576905929,97.87469559442108,97.7787649933363,97.66303138215001,97.79411764705883,97.70856507230256,97.82415630550622,97.65258215962442,97.87047200878156,97.9129263913824,97.85809906291834,97.66770324300312,97.54207263064659,97.8039041703638,97.55011135857461,97.75885253249665,97.68940235503221,97.83337056064329,97.56750725284535,97.78270509977827,97.64496778493668,97.82512205947626,97.98882681564245,97.73835920177383,97.53388135969784,97.68580329327993,97.60089686098655,97.8039041703638,97.63431350873314,97.72880593658645,97.74905281925562,97.69986601161233,97.51166407465007,97.75854416333777,97.75455758114717,97.5925100312082
97.71591720199856,97.50948766603416,97.84224406617118,97.82504780114722,97.46107784431138,98.53471054527985,97.9027645376549,98.87503056982148,97.63948497854076,97.6353747930953,97.26125267920933,97.7299880525687,,,100.0,,,,,,97.38922155688623,97.35714285714285,97.78633301251203,97.88715486194478,97.9027645376549,98.53471054527985,98.00380228136882,98.87503056982148,97.28700618752974,97.9396262577863,97.59409242496427,97.70279971284997,97.7589054022175,97.7501196744854,98.0654406496298,97.61165512299976,97.8919943154903,98.17920459990417,98.54415274463008,98.93822393822393,99.06385021603457,98.59189723320159,97.64762361977917,97.59149940968122,97.348303870043,97.78823529411764,97.52203955206099,97.64621968616262,97.70718891807977,97.84688995215312,97.86314525810324,97.71194605009634,97.72018238540917,97.72511848341232,97.51730723322989,97.86830885836096,97.81887150308202,97.85407725321889,97.74872912127815,97.69839367058259,97.63627592860588,97.85663253155514,97.84462340123164,97.5499524262607,97.58719541328237,98.03643245800804,97.82868050584585,97.78040141676505,97.72182254196643,97.95476419634264
99.31861542654674,97.6232917409388,98.03172737955347,97.64289923394225,97.42831806089269,97.52041124886604,97.56455399061032,97.48595090209997,97.56455399061032,97.67851895386424,97.68870684610883,97.28933411903358,,,100.0,,,,,,99.39393939393939,97.6232917409388,97.5465563109666,97.37714802532409,97.42831806089269,97.78774289985053,97.80740740740741,97.54437869822485,97.62731481481481,97.57683215130024,97.6703037452079,97.49028981177173,97.65369765369766,97.7804084048535,97.52829064919595,97.62662807525325,97.65670767428236,97.84660766961652,98.15640796907523,98.28261524555589,98.32885705759475,98.38217338217338,97.5985769344797,97.51170960187353,97.49188551195043,97.7983777520278,97.53303964757708,97.58894442810939,97.7326266195524,97.59572573463936,97.65648175615544,97.72386942198264,97.72256728778468,97.6401179941003,97.65648175615544,97.63313609467455,97.09555620098752,97.45637385388937,97.84533648170012,98.14593301435407,98.14980602805133,97.94029850746269,98.11151079136691,97.34073641145528,97.8384869408586,97.79086892488954,97.37308146399056,97.79216956137769,97.8015448603684,97.66454352441613
99.51191501579099,97.63502716522851,97.21871049304679,97.31478485926884,97.5245953665503,97.38562091503267,97.48506758880855,97.83024888321634,97.54098360655738,97.24483406386976,97.41813602015114,97.52851711026615,,,100.0,,,,,,99.63697291259425,97.63502716522851,97.44468681832346,97.31752963194012,97.53632343651294,97.79527559055119,97.5854499843211,97.54307594128909,97.50158127767236,97.76659326832338,97.57097791798107,97.6410583359898,97.439140056908,97.66487851057116,97.54072181411689,97.54429592788311,97.41110417966313,97.40834386852086,98.08612440191388,98.10704960835508,98.11922218680267,98.44155844155844,97.48585795097424,97.53164556962025,97.73013871374528,97.51321106621076,97.60765550239235,97.42847958855674,97.65004763416958,97.54150702426566,97.70006301197228,97.5563313233894,97.63332281476806,97.62507916402787,97.58771929824562,97.72368005058489,97.27848101265822,97.73162939297124,98.04110468850354,98.06962025316456,97.95265515035189,97.89848043970255,98.18007662835248,96.98113207547169,97.5071000315557,97.29299363057325,97.58241758241758,97.57311761045426,97.41852210390448,97.8060413354531
99.68023255813954,97.42808798646362,97.65598069631162,97.5718194254446,97.52038043478261,97.60997575337721,97.44709439032583,97.71505376344086,97.31774415405778,97.37931034482759,97.47474747474747,97.51953788651036,,,100.0,,,,,,99.63338973491258,97.58503401360544,97.71487039563438,97.2763954270343,97.52038043478261,97.61824890976183,97.44709439032583,97.34693877551021,97.66511007338225,97.52793769048425,97.23346828609986,97.40259740259741,97.61661559414368,97.32083054253181,97.72492244053774,97.46488523466941,97.32112580535774,97.67049291019582,97.9322033898305,97.88120875303925,97.83783783783784,98.18741450068399,97.24677090414684,97.6367319378798,97.5161619598503,97.67833109017496,97.77549623545518,97.34964322120285,97.38342837973835,97.35304228257134,97.44709439032583,97.24957555178268,97.36481861738535,97.72804340454393,97.68921634293369,97.5092561427129,97.08474576271186,97.64263751281175,97.86059351276742,98.12286689419795,98.06896551724138,98.15523842673164,98.08350444900753,97.18592964824121,97.89291882556131,97.55607633076664,97.53846153846155,97.7619532044761,97.53557792433183,97.8512960436562
99.66005665722379,97.47292418772562,97.80621572212065,97.69087523277467,97.64407393983328,97.62890477982687,97.21917306988657,97.7124183006536,97.30726669125784,97.31104651162791,97.5179856115108,97.81976744186046,,,100.0,,,,,,99.65841161400513,97.47292418772562,97.54068716094032,97.454284689853,97.45916515426497,97.46881878209831,97.53265602322206,97.32208363903155,97.50271444082519,97.56363636363636,97.50271444082519,97.19038817005546,97.36649597659107,97.5254730713246,97.50181028240405,97.07560627674751,97.43774810537712,97.48999636231358,97.86695589298627,97.7997799779978,97.87472035794184,97.76392961876833,97.43871203805342,97.58633494244337,97.4563953488372,97.3323720259553,97.5,97.48908296943232,97.63378230797234,97.34545454545454,97.65124555160143,97.3386802770689,97.72393538913363,97.62589928057554,97.84714747039828,97.67857142857143,96.86260367832672,97.37126395390709,98.06763285024155,97.98130841121495,98.05575935436536,98.18518518518519,97.91208791208791,96.95099818511797,97.76720351390922,97.60765550239235,97.76737486496219,97.62166117819247,97.63575914296268,97.7124183006536
99.71420405830237,97.62939549585144,97.8157267672756,97.44396382225717,97.71406431615652,97.46534653465346,97.31012658227847,97.58284600389864,97.675319643549,97.17356687898089,97.59503491078355,97.15384615384616,,,100.0,,,,,,,97.5686274509804,97.49117992943943,97.48130657221566,97.62645914396887,97.67899291896146,97.2972972972973,97.29199372056515,97.36229635376262,97.20388349514563,97.52800308999613,97.51184834123224,97.36434108527132,97.37147274835716,97.1985383678441,97.1764705882353,97.41282339707537,97.76119402985076,97.39198131568703,97.57148452800627,97.87660256410257,97.84698193002691,97.53787878787878,97.41739460691227,97.54507096279248,97.4339035769829,97.46543778801843,97.22113502935422,97.55149630781189,97.52941176470588,97.51243781094527,97.00155763239874,97.36635220125787,97.59725400457666,97.32006125574273,97.56376094404263,97.02702702702702,97.48354626403408,98.13121272365805,98.14302647175029,98.14814814814815,98.2107355864811,98.17170111287759,97.01434664598682,97.59082217973231,97.4644640799078,97.66787293928428,97.68808777429467,97.69108280254777,97.70569620253164
99.71578947838407,97.69411764705882,97.60306807286673,97.52229930624381,97.70992366412213,97.79559118236473,97.39212897107635,98.03545759463344,97.6225854383358,97.49015748031496,97.71733851384167,97.31258840169731,,,100.0,,,,,,,97.25893294175233,97.45559289486317,97.63257575757575,97.73712084737602,97.38195418419822,97.65510503175379,97.71178188899708,97.57163671685284,97.34597156398104,97.59887005649718,97.64649375600384,97.4621766715471,97.30788056779247,97.44114636642784,97.48305905130688,97.27533460803059,97.63341067285383,97.71289537712894,97.68244575936885,97.3320628870891,97.62131303520457,97.68003866602223,97.21829325789722,97.28155339805825,97.54716981132076,97.79798946864528,97.61441090555014,97.62695775984812,97.1638141809291,97.48148148148148,97.32275656916212,97.23703344643722,97.53265602322206,97.44208494208493,97.47545582047685,96.46440516005732,97.43223965763195,98.01260300533204,98.36309523809523,98.15891472868216,98.31432821021319,98.27420901246404,97.487922705314,97.44744744744744,97.70554493307839,97.73175542406311,97.32441471571906,97.29330708661418,97.6328502415459
